Doel-soort;LfMD;NrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
G;6-;3.4.1;6-3.4.1;3.4.GL5.1;L5.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen het begrip: de deeltjes.;;
G;6-;3.4.1;6-3.4.1;3.4.GL5.2;L5.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen de begrippen: de zuivere stof, de verbinding.;;
G;6-;3.4.2;6-3.4.2;3.4.GL5.3;L5.;Materie;Eigenschappen van materie;;De leerlingen weten dat alle materie bestaat uit deeltjes die onveranderlijk zijn.;;
G;6-;3.4.1;6-3.4.1;3.4.GL6.1;L6.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen het begrip: de massadichtheid.;;
G;6-;3.4.3;6-3.4.3;3.4.GL6.2;L6.;Materie;Eigenschappen van materie;;De leerlingen kunnen de massa-volume-relatie tussen voorwerpen met verschillende massadichtheden onderzoeken.;De leerlingen vergelijken een houten blokje, een metalen blokje en een plastic blokje met hetzelfde volume, meten of wegen de massa en stellen vast dat voorwerpen met hetzelfde volume een verschillende massa kunnen hebben.;
G;6-;3.4.4;6-3.4.4;3.4.GL6.3;L6.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen.;Welke materiaal zullen we gebruiken om … te construeren? Eerst materiaalonderzoek: sterkte, massa;de hardheid, de breekbaarheid, de waterdichtheid, de thermische geleidbaarheid, de oplosbaarheid, de smelttemperatuur, de elektrische geleidbaarheid, de lichtdoorlaatbaarheid
+;6-;3.4.4;6-3.4.4;3.4.+L6.4;L6.;Materie;Eigenschappen van materie;;De leerling kan materialen onderzoeken en vergelijken op basis van hun eigenschappen: smelttemperatuur.;;
+;6-;3.4.4;6-3.4.4;3.4.+L6.5;L6.;Materie;Eigenschappen van materie;;De leerling kan materialen onderzoeken en vergelijken op basis van hun eigenschappen: elektrische geleidbaarheid.;"Een elektrische geleider bestaat uit elektrisch geleidende materie en isolerende materie. De isolerende materie is een veiligheidsoplossing.
Een schrikdraad langs de weide is niet geïsoleerd. Opletten voor elektrocutie.";
+;6-;3.4.4;6-3.4.4;3.4.+L6.6;L6.;Materie;Eigenschappen van materie;;De leerling kan materialen onderzoeken en vergelijken op basis van hun eigenschappen: lichtdoorlaatbaarheid.;;
MD;6-;3.4.1;6-3.4.1;3.4.MD1;;Eigenschappen van materie;Eigenschappen van materie;Begrippen;"De leerlingen kennen de volgende begrippen:
• de massadichtheid;
• de deeltjes;
• de zuivere stof, de verbinding.";;
MD;6-;3.4.2;6-3.4.2;3.4.MD2;;Eigenschappen van materie;Eigenschappen van materie;;De leerlingen weten dat alle materie uit deeltjes bestaat.;;
MD;6-;3.4.3;6-3.4.3;3.4.MD3;;Eigenschappen van materie;Eigenschappen van materie;;De leerlingen kunnen de massa-volume-relatie tussen voorwerpen met verschillende massadichtheden onderzoeken.;;
MD;6-;3.4.4;6-3.4.4;3.4.MD4;;Eigenschappen van materie;Eigenschappen van materie;;De leerlingen kunnen materie onderzoeken en vergelijken op basis van hun eigenschappen.;;• de smelttemperatuur, de elektrische geleidbaarheid, de lichtdoorlaatbaarheid
G;K-;3.5.1;K-3.5.1;3.5.GJK.1;JK.;Natuurkundige verschijnselen;Licht;Begrippen;De leerlingen kennen de begrippen: de zon, licht, donker.;;
G;K-;3.5.1;K-3.5.1;3.5.GJK.2;JK.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen licht en donker onderscheiden en benoemen.;'s Nachts is het donker en overdag is het licht.;
G;K-;3.5.2;K-3.5.2;3.5.GJK.3;JK.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen lichtbronnen aanduiden.;De leerlingen wijzen de zon, lampen of een kaars aan wanneer de leraar vraagt wat licht geeft.;
G;K-;3.5.1;K-3.5.1;3.5.GK2.1;K2.;Natuurkundige verschijnselen;Licht;Begrippen;De leerlingen kennen de begrippen: het licht, de lamp, de schaduw, de spiegel.;De leraar vertelt het verhaal van de Gruffalo, die bang is van de Grote Gevaarlijke Muis (Donaldson, 2004). Grote Gevaarlijke Muis blijkt de grote schaduw te zijn van Muis, die eigenlijk heel klein is. De kleuters zijn nieuwsgierig om te weten te komen hoe Muis hierin slaagde. Ze gaan na de bespreking van het verhaal naar buiten om zelf hun schaduw te vormen met behulp van de zon (Vervaet S., 2020).;
G;K-;3.5.2;K-3.5.2;3.5.GK2.2;K2.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen voorbeelden geven van lichtbronnen.;De zon, de sterren, de lamp, de zaklamp, de kaars;
G;K-;3.5.1;K-3.5.1;3.5.GK2.3;K2.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen verkennen hoe een schaduw wordt gevormd.;Een schimmenspel spelen, experimenteren met een zaklamp en voorwerpen om te zien dat schaduw ontstaat wanneer iets het licht tegenhoudt.;
G;K-;3.5.2;K-3.5.2;3.5.GK3.1;K3.;Natuurkundige verschijnselen;Licht;;De leerlingen weten wat een lichtbron is.;Lampen hanteren, aanduiden vanwaar het licht komt: ook in een prent, tekening, schilderij, foto…;
G;K-;3.5.2;K-3.5.2;3.5.GK3.2;K3.;Natuurkundige verschijnselen;Licht;;De leerlingen kennen het verschijnsel: reflectie van licht.;Het gaat hier om het concept licht: de leerlingen laten licht invallen op een spiegel en verwoorden: 'Het licht kaatst terug.';
G;K-;3.5.2;K-3.5.2;3.5.GK3.3;K3.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen ontdekken dat sommige voorwerpen licht beter weerkaatsen dan andere.;Een donkere doos met verschillende voorwerpen-telkens meer licht-meer gaatjes in de doos openen-vaststellen dat je bepaalde voorwerpen eerder ziet dan andere.;
G;;;;3.5.GK2.4;K2.;Natuurkundige verschijnselen;Geluid;Begrippen;De leerlingen kennen de begrippen: luid, stil.;;
G;K-;3.5.3;K-3.5.3;3.5.GK2.5;K2.;Natuurkundige verschijnselen;Geluid;;De leerlingen kunnen geluiden als hard (luid) of zacht (stil) onderscheiden en benoemen.;Hard: een deur die dichtslaat, zacht: iemand die fluistert. Hard: een trom waarop geklopt wordt, zacht: het ritselen van papier.;
G;4-;3.5.5;4-3.5.5;3.5.GK2.6;K2.;Natuurkundige verschijnselen;Geluid;;De leerlingen kunnen geluiden als hoog of laag onderscheiden.;;
G;4-;3.5.1;4-3.5.1;3.5.GK3.4;K3.;Natuurkundige verschijnselen;Geluid;Begrippen;De leerlingen kennen de begrippen: hoog, laag.;;
G;4-;3.5.5;4-3.5.5;3.5.GK3.5;K3.;Natuurkundige verschijnselen;Geluid;;De leerlingen kunnen geluiden als hoog of laag onderscheiden en benoemen.;Hoog: een vogeltje, laag: een hond die blaft. Hoog: een triangel, laag: een grote trom;
+;K-;3.5.3;K-3.5.3;3.5.+K3.6;K3.;Natuurkundige verschijnselen;Geluid;;De leerling kan geluidssterktes ordenen met eenvoudige visuele schalen.;Beeldschaal: pictogrammen of prenten van een pratend kind - een brullende leeuw - opstijgend vliegtuig;
G;6-;3.5.6;6-3.5.6;3.5.GJK.4;JK.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen weten dat sommige toestellen elektriciteit nodig hebben om te werken.;;
G;6-;3.5.6;6-3.5.6;3.5.GK2.7;K2.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen verschillende elektrische onderdelen herkennen.;;de stekker, het snoer, de schakelaar
G;K-;3.5.1;K-3.5.1;3.5.GK3.7;K3.;Natuurkundige verschijnselen;Elektriciteit;Begrippen;De leerlingen kennen de begrippen: het stopcontact, de batterij.;;
G;6-;3.5.6;6-3.5.6;3.5.GK3.8;K3.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen weten dat elektriciteit moet kunnen doorgaan van bron naar toestel.;De leerlingen zien dat een radio pas werkt wanneer de stekker in het stopcontact zit en de schakelaar aan ligt.;
G;K-;3.5.1;K-3.5.1;3.5.GK3.9;K3.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen voorbeelden geven van toestellen die werken op batterijen.;Een batterij kan een zaklamp of speelgoedauto van energie voorzien.;
G;K-;3.5.1;K-3.5.1;3.5.GK2.8;K2.;Natuurkundige verschijnselen;Magnetisme;Begrippen;De leerlingen kennen de begrippen: de magneet, magnetisch.;;
G;K-;3.5.1;K-3.5.1;3.5.GK3.10;K3.;Natuurkundige verschijnselen;Magnetisme;Begrippen;De leerlingen kennen de begrippen: aantrekken, afstoten.;;
G;K-;3.5.4;K-3.5.4;3.5.GK3.11;K3.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen kennen eigenschappen van magneten: aantrekken, afstoten.;;
G;K-;3.5.5;K-3.5.5;3.5.GK3.12;K3.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen kunnen materialen sorteren in magnetisch en niet-magnetisch.;De leerlingen proberen met een magneet welke voorwerpen blijven kleven (spijker, paperclip) en welke niet (hout, plastic).;
MD;K-;3.5.1;K-3.5.1;3.5.MD;;Natuurkundige verschijnselen;;Begrippen;"De leerlingen kennen de volgende begrippen met betrekking tot natuurkundige verschijnselen:
• de zon, de lamp, licht, donker, de schaduw, de spiegel;
• het stopcontact, de batterij;
• aantrekken, afstoten, de magneet, magnetisch.";;
MD;K-;3.5.2;K-3.5.2;3.5.MD;;Natuurkundige verschijnselen;Licht;;De leerlingen kennen licht: de lichtbron, de reflectie.;;
MD;K-;3.5.3;K-3.5.3;3.5.MD;;Natuurkundige verschijnselen;Geluid;;De leerlingen kennen geluid: hard, zacht.;;
MD;K-;3.5.4;K-3.5.4;3.5.MD;;Natuurkundige verschijnselen;Magnetisme;;"De leerlingen kennen magnetisme
• eigenschappen van magneten: aantrekken, afstoten.";;
MD;K-;3.5.5;K-3.5.5;3.5.MD;;Natuurkundige verschijnselen;Magnetisme;;De leerlingen kunnen magnetische en niet-magnetische materialen onderscheiden.;;
G;4-;3.5.1;4-3.5.1;3.5.GL3.1;L3.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;Begrippen;De leerlingen kennen de begrippen: vast, vloeibaar, gasvormig, smelten, stollen, verdampen, het smeltpunt, het kookpunt.;Ijs, kaarsvet, boter, chocolade die smelt en stolt, plassen verdampen, was drogen, klei die droogt, planten die water laten verdampen, de werking van zweet.;
G;4-;3.5.7;4-3.5.7;3.5.GL3.2;L3.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;De leerlingen kennen faseovergangen tussen aggregatietoestanden: smelten, stollen, verdampen.;;
G;4-;3.5.7;4-3.5.7;3.5.GL3.3;L3.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;De leerlingen kunnen aggregatietoestanden van water benoemen: ijs, water en waterdamp.;;
G;4-;3.5.7;4-3.5.7;3.5.GL3.4;L3.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;De leerlingen kennen de relatie tussen temperatuur en faseovergangen.;;
+;4-;3.5.7;4-3.5.7;3.5.+L3.5;L3.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;De leerling weet dat elke stof als vaste stof, vloeistof of gasvormig kan voorkomen, meestal onder invloed van de temperatuur.;;
G;4-;3.5.1;4-3.5.1;3.5.GL1.1;L1.;Natuurkundige verschijnselen;Energie en warmte;Begrippen;"De leerlingen kennen het begrip: de temperatuur.
";;thermometer, koud(er), warm(er), vriezen, graden
G;4-;3.5.3;4-3.5.3;3.5.GL1.2;L1.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen weten dat de zon zowel licht als warmte geeft.;;
G;4-;3.5.1;4-3.5.1;3.5.GL1.3;L1.;Natuurkundige verschijnselen;Energie en warmte;Begrippen;De leerlingen kennen het begrip: de energie.;;
G;4-;3.5.3;4-3.5.3;3.5.GL1.4;L1.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen bewegingsenergie als vorm van energie.;;
G;4-;3.5.3;4-3.5.3;3.5.GL1.5;L1.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen weten dat energie iets kan laten bewegen, licht geven of warm maken.;"De haardroger: iets laten bewegen, warm maken. 
Als je trapt op de fiets, gaat hij vooruit.
De wind kan een windmolen laten bewegen.";
G;4-;3.5.1;4-3.5.1;3.5.GL3.6;L3.;Natuurkundige verschijnselen;Energie en warmte;Begrippen;"De leerlingen kennen het begrip: de thermische energie.
";;
G;4-;3.5.3;4-3.5.3;3.5.GL3.7;L3.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen thermische energie als vorm van energie.;;
G;4-;3.5.3;4-3.5.3;3.5.GL3.8;L3.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen toepassingen van thermische energie.;De kachel, de boiler, zonnecollectoren…;
G;4-;3.5.1;4-3.5.1;3.5.GL3.9;L3.;Natuurkundige verschijnselen;Energie en warmte;Begrippen;De leerlingen kennen het begrip: de energie-omzetting.;;
G;4-;3.5.3;4-3.5.3;3.5.GL3.10;L3.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kunnen voorbeelden geven van energie-omzetting.;"Elektriciteit in licht, in warmte
Water wordt door een rad omgezet in elektriciteit. Wind wordt door een windmolen omgezet in elektriciteit.";
G;4-;3.5.4;4-3.5.4;3.5.GL1.6;L1.;Natuurkundige verschijnselen;Licht;;De leerlingen kennen het onderscheid tussen natuurlijk licht en kunstlicht.;;kunstlicht
G;4-;3.5.4;4-3.5.4;3.5.GL1.7;L1.;Natuurkundige verschijnselen;Licht;;De leerlingen weten dat licht zich rechtlijnig voortplant.;Een voorwerp achter een ander voorwerp wordt niet verlicht omdat het licht in een rechte lijn gaat en niet om bochten kan.;
G;4-;3.5.4;4-3.5.4;3.5.GL3.11;L3.;Natuurkundige verschijnselen;Licht;;De leerlingen weten dat schaduwen ontstaan door de rechtlijnige beweging van licht.;;
G;4-;3.5.4;4-3.5.4;3.5.GL3.12;L3.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen een schaduw groter of kleiner maken door de positie van de lichtbron of het voorwerp te variëren.;De schaduw wordt kleiner wanneer de zaklamp verder weg staat van het voorwerp.;
G;4-;3.5.4;4-3.5.4;3.5.GL3.13;L3.;Natuurkundige verschijnselen;Licht;;De leerlingen weten dat licht kan terugkaatsen op zeer gladde, spiegelende oppervlakken.;;een spiegel, stilstaand water
G;4-;3.5.4;4-3.5.4;3.5.GL3.14;L3.;Natuurkundige verschijnselen;Licht;;De leerlingen kunnen met spiegels de richting van een lichtstraal veranderen.;Met twee spiegels een lichtstraal om een hoekje sturen.;
G;4-;3.5.1;4-3.5.1;3.5.GL2.1;L2.;Natuurkundige verschijnselen;Geluid;Begrippen;De leerlingen kennen de begrippen: de geluidsbron, de luidspreker.;Je legt je duim en wijsvinger om je keel. Als je dan praat, voel je de lucht in je keel trillen. Dat komt omdat de lucht tussen je gespannen stembanden beweegt. De lucht trilt niet overal even hard. Door je stembanden meer te spannen, maak je een hoger geluid. Zo kun je tijdens het praten hoge en lage tonen maken.;
G;4-;3.5.1;4-3.5.1;3.5.GL2.2;L2.;Natuurkundige verschijnselen;Geluid;;De leerlingen kunnen voorbeelden geven van geluidsbronnen.;Stem, radio, luidspreker, muziekinstrument, natuurlijke geluiden zoals water, wind, dieren.;
G;4-;3.5.5;4-3.5.5;3.5.GL2.3;L2.;Natuurkundige verschijnselen;Geluid;;De leerlingen kennen geluid: geluidssterkte.;Wanneer je dicht bij een luidspreker staat, klinkt muziek harder dan verderop in de klas.;
G;4-;3.5.1;4-3.5.1;3.5.GL4.1;L4.;Natuurkundige verschijnselen;Geluid;Begrippen;De leerlingen kennen het begrip: de trilling.;;
G;4-;3.5.1;4-3.5.1;3.5.GL4.2;L4.;Natuurkundige verschijnselen;Geluid;Begrippen;De leerlingen kennen het begrip: de toonhoogte.;;
G;4-;3.5.5;4-3.5.5;3.5.GL4.3;L4.;Natuurkundige verschijnselen;Geluid;;De leerlingen kennen trilling als de oorzaak van geluid.;De leerlingen slaan op een triangel en horen het geluid, daarna steken ze deze gedeeltelijk in water en zien ze aan de rimpelingen in het water de trilling.;
G;4-;3.5.5;4-3.5.5;3.5.GL4.4;L4.;Natuurkundige verschijnselen;Geluid;;De leerlingen weten dat geluid ontstaat door trillingen die zich voortplanten in lucht, vloeistoffen en vaste stoffen.;Je houdt een stemvork tegen een tafel: je hoort het geluid veel beter omdat de trillingen zich in vaste stoffen sneller voortplanten. In water hoor je geluiden onder water soms harder dan boven water.;
G;4-;3.5.5;4-3.5.5;3.5.GL4.5;L4.;Natuurkundige verschijnselen;Geluid;;De leerlingen weten dat sommige materie geluid beter doorgeven dan andere.;Wanneer je met je oor tegen een tafel luistert, hoor je tikgeluiden beter doordat hout trillingen goed doorgeeft.;
G;4-;3.5.5;4-3.5.5;3.5.GL4.6;L4.;Natuurkundige verschijnselen;Geluid;;De leerlingen kennen het verband tussen toonhoogte en frequentie.;;
G;4-;3.5.2;4-3.5.2;3.5.GL2.4;L2.;Natuurkundige verschijnselen;Kracht en beweging;;De leerlingen weten dat duw- of trekkrachten bewegingsverandering kunnen veroorzaken.;Een bal die rolt, krijgt een duw van opzij en verandert daardoor van richting.;
G;4-;3.5.1;4-3.5.1;3.5.GL2.5;L2.;Natuurkundige verschijnselen;Kracht en beweging;Begrippen;De leerlingen kennen de begrippen: de kracht, de snelheid.;;
G;4-;3.5.1;4-3.5.1;3.5.GL2.6;L2.;Natuurkundige verschijnselen;Kracht en beweging;Begrippen;De leerlingen kennen de begrippen: de beweging, versnellen, vertragen.;;
G;4-;3.5.2;4-3.5.2;3.5.GL4.7;L4.;Natuurkundige verschijnselen;Kracht en beweging;;De leerlingen weten dat voorwerpen kunnen vallen onder invloed van de zwaartekracht.;Verschillende voorwerpen laten vallen (een knikker, een spons, een veer) en zien dat alles naar de grond valt door zwaartekracht.;
G;4-;3.5.1;4-3.5.1;3.5.GL4.8;L4.;Natuurkundige verschijnselen;Kracht en beweging;Begrippen;De leerlingen kennen het begrip: de massa.;;
G;4-;3.5.1;4-3.5.1;3.5.GL4.9;L4.;Natuurkundige verschijnselen;Kracht en beweging;Begrippen;De leerlingen kennen de begrippen: de plaats, de weerstand, de richting.;;
G;4-;3.5.2;4-3.5.2;3.5.GL4.10;L4.;Natuurkundige verschijnselen;Kracht en beweging;;De leerlingen kennen kracht en beweging: de relatie tussen kracht en de verandering van de beweging bij een bepaalde massa.;Als je iets in beweging wil krijgen, heb je kracht nodig. Als je iets wilt stoppen, heb je ook kracht nodig. Touwtrekken. Eigen lichaam heeft ook kracht nodig om in beweging te komen.;
G;4-;3.5.2;4-3.5.2;3.5.GL4.11;L4.;Natuurkundige verschijnselen;Kracht en beweging;;De leerlingen kennen kracht en beweging: de relatie tussen massa en de verandering van de beweging bij een bepaalde kracht.;Wanneer op een lichte en een zware bal dezelfde kracht wordt uitgeoefend, zal de lichte bal sterker versnellen dan de zware bal.;
+;4-;3.5.2;4-3.5.2;3.5.+L4.12;L4.;Natuurkundige verschijnselen;Kracht en beweging;;De leerling kan onderzoeken hoe eigenschappen van materie beïnvloeden of iets drijft of zinkt.;Zowel massa als vorm kunnen van invloed zijn. Een bootje van klei drijft wel maar een bol klei zinkt.;
+;4-;3.5.2;4-3.5.2;3.5.+L4.13;L4.;Natuurkundige verschijnselen;Kracht en beweging;;De leerling kan aantonen dat water een voorwerp omhoog duwt en zo mee bepaalt of het drijft of zinkt.;Een bal onder water duwen en voelen dat het water de bal omhoog duwt.;
G;6-;3.5.1;6-3.5.1;3.5.GL2.7;L2.;Natuurkundige verschijnselen;Elektriciteit;Begrippen;De leerlingen kennen de begrippen: de schakelaar, de stroom.;De leerlingen verbinden batterij-geleider-lampje in een kring en het lampje laten branden.;
G;6-;3.5.6;6-3.5.6;3.5.GL2.8;L2.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen weten dat een eenvoudige stroomkring gesloten moet zijn om te werken.;De leerlingen merken dat het lampje niet brandt wanneer één draad los zit.;
G;6-;3.5.6;6-3.5.6;3.5.GL2.9;L2.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen een eenvoudige stroomkring bouwen.;;
G;6-;3.5.6;6-3.5.6;3.5.GL2.10;L2.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen het juiste type batterij koppelen aan een toestel.;;
G;6-;3.5.1;6-3.5.1;3.5.GL4.14;L4.;Natuurkundige verschijnselen;Elektriciteit;Begrippen;De leerlingen kennen de begrippen: de elektrische schakeling, de stroomkring.;Herkennen een stroomkring in een tekening met batterij, geleider en lamp.;
G;6-;3.5.6;6-3.5.6;3.5.GL4.15;L4.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen weten dat een eenvoudige elektrische schakeling bestaat uit onderdelen die correct verbonden zijn.;;
G;6-;3.5.6;6-3.5.6;3.5.GL4.16;L4.;Natuurkundige verschijnselen;Elektriciteit;Begrippen;De leerlingen kennen de begrippen: de energiebron, de verbruiker.;;
G;6-;3.5.6;6-3.5.6;3.5.GL4.17;L4.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen de onderdelen van een elektrische schakeling aanduiden: de energiebron, de lamp, de schakelaar, de verbruiker.;;
G;6-;3.5.6;6-3.5.6;3.5.GL4.18;L4.;Natuurkundige verschijnselen;Elektriciteit;;De leerlingen kunnen de onderdelen van een elektrische schakeling verbinden tot een werkende stroomkring.;Een stroomkring bouwen met batterij-schakelaar-lamp en schakelen het lampje aan en uit.;
G;4-;3.5.6;4-3.5.6;3.5.GL1.8;L1.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen kunnen voorbeelden geven van magnetische materialen.;;
G;4-;3.5.1;4-3.5.1;3.5.GL1.9;L1.;Natuurkundige verschijnselen;Magnetisme;Begrippen;De leerlingen kennen de begrippen: de noordpool, de zuidpool, de magnetische polen, het kompas.;;
G;4-;3.5.6;4-3.5.6;3.5.GL1.10;L1.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen weten dat magneten een noordpool en een zuidpool hebben.;;
G;4-;3.5.6;4-3.5.6;3.5.GL1.11;L1.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen weten dat een kompasnaald in één richting wijst.;;
G;4-;3.5.1;4-3.5.1;3.5.GL3.15;L3.;Natuurkundige verschijnselen;Magnetisme;Begrippen;De leerlingen kennen de begrippen: het magnetisme, de magnetische kracht.;De leerlingen zien dat een magneet een paperclip kan optillen zonder contact: krachtwerking op afstand.;
G;4-;3.5.6;4-3.5.6;3.5.GL3.16;L3.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen weten dat tegenovergestelde polen elkaar aantrekken en gelijke polen elkaar afstoten.;;
G;4-;3.5.1;4-3.5.1;3.5.GL3.17;L3.;Natuurkundige verschijnselen;Magnetisme;Begrippen;De leerlingen kennen het begrip: het magnetisch veld.;;
G;4-;3.5.6;4-3.5.6;3.5.GL3.18;L3.;Natuurkundige verschijnselen;Magnetisme;;"De leerlingen kennen magnetisme:
• polen, noordpool, zuidpool, magnetische kracht;
• aarde als magneet.";;
G;4-;3.5.6;4-3.5.6;3.5.GL3.19;L3.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen weten dat de aarde een magnetisch veld heeft.;;
G;4-;3.5.6;4-3.5.6;3.5.GL3.20;L3.;Natuurkundige verschijnselen;Magnetisme;;De leerlingen kunnen met een magneet en een kompas aantonen dat een magneet een kracht uitoefent op afstand door de richting van de kompasnaald te laten veranderen.;De leerlingen brengen een magneet in de buurt van een kompas en zien de naald draaien zonder dat er aanraking is.;
MD;4-;3.5.1;4-3.5.1;3.5.MD;;Natuurkundige verschijnselen;;Begrippen;"De leerlingen kennen de volgende begrippen:
• de kracht, de massa;
• de plaats, de beweging, de snelheid, de weerstand, versnellen, vertragen, de richting;
• de energie, de energie-omzetting;
• de thermische energie, de temperatuur;
• de geluidsbron, de luidspreker, de toonhoogte, hoog, laag, de trilling;
• het magnetisme, de noordpool, de zuidpool, de magnetische kracht, de magnetische polen, het magnetisch veld, het kompas;
• de aggregatietoestand, vast, vloeibaar, gasvormig, smelten, stollen, verdampen, condenseren, het smeltpunt, het kookpunt.";;
MD;4-;3.5.2;4-3.5.2;3.5.MD;;Natuurkundige verschijnselen;Kracht en beweging;;"De leerlingen kennen kracht en beweging:
• de relatie tussen kracht en de verandering van de beweging bij een bepaalde massa;
• de relatie tussen massa en de verandering van de beweging bij een bepaalde kracht.";;
MD;4-;3.5.3;4-3.5.3;3.5.MD;;Natuurkundige verschijnselen;Energie en warmte;;"De leerlingen kennen energie en energievormen:
• bewegingsenergie;
• thermische energie.";"- windenergie
- zonne-energie";
MD;4-;3.5.4;4-3.5.4;3.5.MD;;Natuurkundige verschijnselen;Licht;;De leerlingen kennen licht: rechtlijnige beweging.;;
MD;4-;3.5.5;4-3.5.5;3.5.MD;;Natuurkundige verschijnselen;Geluid;;"De leerlingen kennen geluid:
• ontstaan van geluid: trilling;
• toonhoogte of frequentie;
• geluidssterkte.";;
MD;4-;3.5.6;4-3.5.6;3.5.MD;;Natuurkundige verschijnselen;Magnetisme;;"De leerlingen kennen magnetisme:
• polen, noordpool, zuidpool, magnetische kracht;
• aarde als magneet.";;
MD;4-;3.5.7;4-3.5.7;3.5.MD;;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;"De leerlingen kennen aggregatietoestanden:
• de faseovergangen;
• de relatie tussen temperatuur en faseovergangen.";;
+;4-;3.5.7;4-3.5.7;3.5.+L5.1;L5.;Natuurkundige verschijnselen;Verandering van aggregatietoestand;;De leerling kan faseovergangen van stoffen uitleggen a.d.h.v. het deeltjesmodel.;;
+;;;;3.5.+L5.2;L5.;Natuurkundige verschijnselen;Energie en warmte;;De leerling kan materie vergelijken op basis van thermisch geleidings- en isolatievermogen.;Een metalen lepel wordt warm in hete soep (goede geleider), terwijl een houten lepel koel blijft (isolator).;
G;6-;3.5.1;6-3.5.1;3.5.GL6.1;L6.;Natuurkundige verschijnselen;Energie en warmte;Begrippen;De leerlingen kennen het begrip: de energieomzetting.;Een zonnecel zet lichtenergie om in elektrische energie. Een verbrandingsmotor zet chemische energie van brandstof om in bewegingsenergie.;
G;6-;3.5.3;6-3.5.3;3.5.GL6.2;L6.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen de volgende vorm van energie: kernenergie.;;
G;6-;3.5.3;6-3.5.3;3.5.GL6.3;L6.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen de volgende vorm van energie: elektrische energie.;"Elektrische energie kan opgewerkt worden door systemen die een andere energievorm omzetten: 
- zonnecellen zetten stralingsenergie om naar elektrische energie 
- windmolens zetten bewegingsenergie van de wind om naar elektrische energie 
- waterturbines zetten bewegingsenergie in waterstromen om naar elektrische energie.";
G;6-;3.5.3;6-3.5.3;3.5.GL6.4;L6.;Natuurkundige verschijnselen;Energie en warmte;;De leerlingen kennen de volgende vorm van energie: chemische energie.;Batterij;
G;6-;3.5.4;6-3.5.4;3.5.GL5.3;L5.;Natuurkundige verschijnselen;Licht;Begrippen;De leerlingen kennen de begrippen: reflecteren, absorberen, doorlaten.;;
G;6-;3.5.4;6-3.5.4;3.5.GL5.4;L5.;Natuurkundige verschijnselen;Licht;;De leerlingen kennen licht: reflecteren, absorberen en doorlaten van licht.;Reflecterende strip op fluojas voor de veiligheid, een gordijn laat deels licht door, zwarte kleding wordt sneller warm dan witte, helder glas laat licht nagenoeg volledig door.;
+;6-;3.5.7;6-3.5.7;3.5.+L5.5;L5.;Natuurkundige verschijnselen;Licht;;De leerling kan onderzoeken dat wit licht uiteenvalt in kleuren.;Met een waterspuit in de zon een regenboog maken.;
