Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
MD;K-;2.4.18;K-2.4.18;;;Meetkunde;Logica en verzamelingen;;"De kleuters kunnen objecten sorteren op basis van een gemeenschappelijke eigenschap volgens 1 of 2 criteria.
bv. kwalitatief classificeren op basis van criteria zoals kleur, vorm, grootte, soort/kwantitatief classificeren op basis van aantal";;
G;K-;2.4.18;K-2.4.18;2.4.GL1.11;L1.;Meetkunde;Logica en verzamelingen;Classificeren;De leerlingen kunnen objecten sorteren op basis van een gemeenschappelijke eigenschap volgens 1 of 2 criteria [H2].;;
G;K-;2.4.18;K-2.4.18;2.4.GL2.7;L2.;Meetkunde;Logica en verzamelingen;Classificeren;De leerlingen kunnen objecten sorteren op basis van een gemeenschappelijke eigenschap volgens 1 of 2 criteria [H3].;;
G;K-;2.4.19;K-2.4.19;2.4.GK3.44;K3.;Meetkunde;Logica en verzamelingen;Begrippen;De leerlingen kunnen als ... dan ... uitspraken gebruiken.;;
MD;K-;2.4.19;K-2.4.19;;;Meetkunde;Logica en verzamelingen;;"De kleuters kunnen als ... dan ... uitspraken gebruiken.
bv. bij het spel schipper-mag-ik-overvaren?: ‘als je een rode trui draagt, dan mag je overvaren’";;
G;K-;2.4.19;K-2.4.19;2.4.GL1.12;L1.;Meetkunde;Logica en verzamelingen;Begrippen en wiskundige notaties;De leerlingen kunnen als ... dan ... uitspraken gebruiken [H1].;;
G;K-;2.4.19;K-2.4.19;2.4.GL2.8;L2.;Meetkunde;Logica en verzamelingen;Begrippen en wiskundige notaties;De leerlingen kunnen als ... dan ... uitspraken gebruiken [H2].;;
G;K-;2.5.1;K-2.5.1;2.5.GJK.1;JK.;Kansrekenen en statistiek;Kansrekenen;Begrippen ;De leerlingen kennen de begrippen: kan, kan niet [F].;;
G;K-;2.5.1;K-2.5.1;2.5.GK2.1;K2.;Kansrekenen en statistiek;Kansrekenen;Begrippen ;De leerlingen kennen de begrippen: altijd, nooit, niet [F].;;
G;K-;2.5.1;K-2.5.1;2.5.GK2.2;K2.;Kansrekenen en statistiek;Kansrekenen;Begrippen;De leerlingen kunnen de begrippen uit JK toepassen in gevarieerde contexten.;;
G;K-;2.5.1;K-2.5.1;2.5.GK3.1;K3.;Kansrekenen en statistiek;Kansrekenen;Begrippen ;De leerlingen kennen de begrippen: mogelijk, misschien, soms [F].;;
G;K-;2.5.1;K-2.5.1;2.5.GK3.2;K3.;Kansrekenen en statistiek;Kansrekenen;Begrippen ;De leerlingen kunnen de begrippen uit JK en K2 toepassen in gevarieerde contexten.;;
MD;K-;2.5.1;K-2.5.1;;;Kansrekenen en statistiek;Kansrekenen;;"De kleuters kennen de volgende begrippen [F]:
• kan, kan niet;
• altijd, niet, nooit;
• mogelijk, misschien, soms.";;
G;K-;2.5.2;K-2.5.2;2.5.GJK.2;JK.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;De leerlingen kunnen in concrete situaties aangeven of iets kan of niet kan.;Uit een zak met rode blokken kan je geen blauw blok halen.;
+;;;;2.5.+JK.3;JK.;Kansrekenen en statistiek;Kansrekenen;;De leerling kan verdiepende vragen oplossen waarbij ze mogelijkheden vergelijken.;Wat kunnen we allemaal uit de blokkendoos halen en wat niet?;
G;K-;2.5.2;K-2.5.2;2.5.GK2.3;K2.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;De leerlingen kunnen zekere en onzekere gebeurtenissen van elkaar onderscheiden.;Bij twister: het is niet zeker dat de pijl op rood zal stoppen.;
G;K-;2.5.2;K-2.5.2;2.5.GK3.3;K3.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;De leerlingen kunnen zekere en onzekere gebeurtenissen van elkaar onderscheiden [H1].;Een zak met rode en gele blokken, ik ga nooit een zwart blok uit de zak halen, misschien een rood, misschien een geel.;
+;;;;2.5.+K3.4;K3.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;De leerling kan kritische vragen stellen bij zekere en onzekere gebeurtenissen.;Bij twister: vandaag stopte de pijl nooit op rood uit, hoe kan dat?;
MD;K-;2.5.2;K-2.5.2;;;Kansrekenen en statistiek;Kansrekenen;;"De kleuters kunnen zekere en onzekere gebeurtenissen van elkaar onderscheiden.
bv. Ik poets vandaag mijn tanden/opa en oma komen vandaag misschien op bezoek";;
G;K-;2.5.3;K-2.5.3;2.5.GK2.4;K2.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;"De leerlingen kunnen gebeurtenissen beschrijven door gebruik te maken van de begrippen kan, kan niet; altijd, nooit, niet.";Bij twister: als de pijl op rood staat, dan moet ik altijd op een rode stip gaan staan.;
+;;;;2.5.+K2.5;K2.;Kansrekenen en statistiek;Kansrekenen;;De leerling kan verdiepende vragen oplossen waarbij ze zekere en onzekere gebeurtenissen vergelijken.;Bij twister: daarnet stopte de pijl op rood, wil dat dan zeggen dat die de volgende beurt niet op rood kan stoppen?;
G;K-;2.5.3;K-2.5.3;2.5.GK3.5;K3.;Kansrekenen en statistiek;Kansrekenen;Begripsvorming;De leerlingen kunnen de waarschijnlijkheid van gebeurtenissen beschrijven door gebruik te maken van gepaste begrippen.;Soms valt de dobbelsteen op vijf, en soms op zes.;
MD;K-;2.5.3;K-2.5.3;;;Kansrekenen en statistiek;Kansrekenen;;"De kleuters kunnen de waarschijnlijkheid van gebeurtenissen beschrijven door gebruik te maken van gepaste begrippen.
bv. ik steek nooit over bij een rood licht/op donderdag hebben we altijd turnles";;
G;K-;2.5.4;K-2.5.4;2.5.GJK.4;JK.;Kansrekenen en statistiek;Statistiek;Gegevens verzamelen;De leerlingen kunnen in concrete situaties gegevens verzamelen.;We verzamelen gegevens over de klas: alle leerlingen brengen hun favoriete speelgoed mee.;
G;K-;2.5.4;K-2.5.4;2.5.GJK.5;JK.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen gegevens structureren en analyseren.;Leerlingen met hetzelfde soort speelgoed gaan bij elkaar staan. We merken dat er veel leerlingen met knuffels zijn, slechts 2 met een auto en niemand met stiften.;
G;K-;2.5.4;K-2.5.4;2.5.GK2.6;K2.;Kansrekenen en statistiek;Statistiek;Gegevens verzamelen;De leerlingen kunnen in concrete situaties gegevens verzamelen [H1].;We verzamelen gegevens over de klas: wie vandaag op school eet, steekt de vinger in de lucht.;
G;K-;2.5.4;K-2.5.4;2.5.GK2.7;K2.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen gegevens structureren en analyseren [H1].;;
G;K-;2.5.4;K-2.5.4;2.5.GK2.8;K2.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen de grootste en de kleinste hoeveelheid aanduiden in de verzamelde gegevens.;Vaststellen dat meer kinderen een appel mee hebben dan een banaan.;
G;K-;2.5.4;K-2.5.4;2.5.GK3.6;K3.;Kansrekenen en statistiek;Statistiek;Gegevens verzamelen;De leerlingen kunnen in concrete situaties gegevens verzamelen [H2].;We verzamelen gegevens over het bos: we rapen verschillen soorten bosvruchten tijdens de herfstwandeling.;
G;K-;2.5.4;K-2.5.4;2.5.GK3.7;K3.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen gegevens structureren en labelen volgens duidelijke criteria.;De bosvruchten worden per soort in een doos gelegd en er wordt een foto/tekening van de vrucht op de doos gekleefd.;
G;K-;2.5.4;K-2.5.4;2.5.GK3.8;K3.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen gestructureerde gegevens vervangen door rekenmateriaal en hoeveelheden vergelijken.;Per doos: de kastanjes, beukennootjes… vervangen door evenveel ‘dezelfde’ blokjes, er zijn meer blokjes die komen van de beukennootjes dan van de kastanjes.;
G;K-;2.5.4;K-2.5.4;2.5.GK3.9;K3.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen gegevens voorstellen en structureren in een matrix gebruik makend van labels.;;
G;K-;2.5.4;K-2.5.4;2.5.GK3.10;K3.;Kansrekenen en statistiek;Statistiek;Gegevens structureren;De leerlingen kunnen informatie aflezen uit een eenvoudige voorstelling en er een conclusie uit trekken.;Op het hoekenbord aflezen hoeveel leerlingen in een bepaalde hoek kunnen spelen.;
MD;K-;2.5.4;K-2.5.4;;;Kansrekenen en statistiek;Statistiek;;"De kleuters kunnen gegevens over de klas verzamelen, ordenen en voorstellen.
bv. lievelingskleuren in de klas voorstellen met blokjes per gekozen kleur en de populairste kleur vinden als de kleur met het grootste aantal blokjes / grote vloer-matrix met op de rijen ‘trui/t-shirt dragen’ en op de kolommen ‘rood/geel/blauw/groen’";;
P;K-;2.6.1;K-2.6.1;2.6.PF3.1;F3.;Vraagstukken en probleemoplossend denken;Probleemoplossend denken;;De leerling kan met ondersteuning problemen in de klascontext oplossen door gebruik te maken van wiskundige elementen.;Met ondersteuning zoals via imitatie, modeling en herhaling een bord te weinig om aan elke stoel een bord te zetten, we hebben nog een bord nodig, we nemen een bord extra uit de kast. - Een bord te veel, hoe kan dat, er is iemand ziek, we zetten het bord weg.;
G;K-;2.6.1;K-2.6.1;2.6.GJK.1;JK.;Vraagstukken en probleemoplossend denken;Probleemoplossend denken;;De leerlingen kunnen, in spel- en leersituaties, problemen oplossen door wiskundige elementen te gebruiken, verschillende oplossingswegen te verkennen, concreet materiaal in te zetten en hun ideeën met anderen te delen.;De snelheid van rollende knikkers vergelijken door verschillende banen te testen, te bespreken welke baan de snelste is en waarom dat zo is. Hierbij kunnen de leerlingen volgende stappen doorlopen: het probleem begrijpen, een plan kiezen, een plan uitvoeren, de resultaten controleren.;
G;K-;2.6.1;K-2.6.1;2.6.GK2.1;K2.;Vraagstukken en probleemoplossend denken;Probleemoplossend denken;;De leerlingen kunnen, in spel- en leersituaties, problemen oplossen door wiskundige elementen te gebruiken, verschillende oplossingswegen te verkennen, concreet materiaal in te zetten en hun ideeën met anderen te delen [H1].;De snelheid van rollende knikkers vergelijken door verschillende banen te testen, te bespreken welke baan de snelste is en waarom dat zo is. Hierbij kunnen de leerlingen volgende stappen doorlopen: het probleem begrijpen, een plan kiezen, een plan uitvoeren, de resultaten controleren.;
G;K-;2.6.1;K-2.6.1;2.6.GK3.1;K3.;Vraagstukken en probleemoplossend denken;Probleemoplossend denken;;De leerlingen kunnen, in spel- en leersituaties, problemen oplossen door wiskundige elementen te gebruiken, verschillende oplossingswegen te verkennen, concreet materiaal in te zetten en hun ideeën met anderen te delen [H2].;De snelheid van rollende knikkers vergelijken door verschillende banen te testen, te bespreken welke baan de snelste is en waarom dat zo is. Hierbij kunnen de leerlingen volgende stappen doorlopen: het probleem begrijpen, een plan kiezen, een plan uitvoeren, de resultaten controleren.;
MD;K-;2.6.1;K-2.6.1;;;Vraagstukken en probleemoplossend denken;Probleemoplossend denken;;"De kleuters kunnen problemen in spel- en leersituaties oplossen gebruikmakend van wiskundige elementen, door:
• op zoek te gaan naar manieren om een probleem op te lossen, ook als er meerdere oplossingen zijn;
• concreet materiaal te gebruiken;
• hun ideeën te delen met anderen.";;
G;4-;2.1.1;4-2.1.1;2.1.GL1.2;L1.;Getallenkennis;Natuurlijke getallen;Getallen ≤ 20 (her)structureren;De leerlingen kennen gestructureerde aantallen (getalbeelden) tot 10 paraat [F].;;
G;4-;2.1.1;4-2.1.1;2.1.GL1.3;L1.;Getallenkennis;Natuurlijke getallen;Getallen ≤ 20 (her)structureren;De leerlingen kennen paraat de splitsingen tot en met 10 [F].;;
G;4-;2.1.1;4-2.1.1;2.1.GL2.1;L2.;Getallenkennis;Natuurlijke getallen;Getallen ≤ 100 (her)structureren;De leerlingen kennen paraat de splitsingen tot en met 10 [F] [H1].;;
+;;;;2.1.+L1.4;L1.;Getallenkennis;Natuurlijke getallen;Getallen ≤ 20 (her)structureren;De leerling kan getallen tot en met 20 op andere manieren (her)structureren dan in T en E (o.a. i.f.v. tafels en handig rekenen).;;
MD;4-;2.1.1;4-2.1.1;;;Getallenkennis;Natuurlijke getallen;;De leerlingen kennen paraat de splitsingen tot en met 10 [F].;;
G;4-;2.1.2;4-2.1.2;2.1.GL1.5;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een hoeveelheid;De leerlingen kennen de waarde van een cijfer in getallen tot en met 20 aan de hand van zijn positie in het plaatswaardesysteem [I].;;
G;4-;2.1.2;4-2.1.2;2.1.GL1.6;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een hoeveelheid;De leerlingen kennen het onderscheid tussen een tiental en een eenheid [I]. ;;
G;4-;2.1.2;4-2.1.2;2.1.GL1.7;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een hoeveelheid;De leerlingen kennen de afspraak dat het tiental eerst geschreven wordt [I]. ;;
G;4-;2.1.2;4-2.1.2;2.1.GL2.2;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een hoeveelheid;De leerlingen kennen de waarde van een cijfer in getallen tot en met 100 aan de hand van zijn positie in het plaatswaardesysteem [I].;;
G;4-;2.1.2;4-2.1.2;2.1.GL2.3;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een hoeveelheid;De leerlingen kunnen (on)gestructureerde aantallen groeperen i.f.v. inzicht in het plaatswaardesysteem en koppelen aan het telwoord en de getalnotatie (in alle richtingen).;;
G;4-;2.1.2;4-2.1.2;2.1.GL3.1;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een hoeveelheid;De leerlingen kennen de waarde van een cijfer in getallen tot en met 1 000 aan de hand van zijn positie in het plaatswaardesysteem [I].;;
G;4-;2.1.2;4-2.1.2;2.1.GL3.2;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een hoeveelheid;De leerlingen kunnen aantallen groeperen i.f.v. inzicht in het plaatswaardesysteem en koppelen aan het telwoord en de getalnotatie (in alle richtingen).;;
G;4-;2.1.2;4-2.1.2;2.1.GL4.1;L4.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 10 000 interpreteren als een hoeveelheid;De leerlingen kennen de waarde van een cijfer in getallen tot en met 10 000 aan de hand van zijn positie in het plaatswaardesysteem [I].;;
MD;4-;2.1.2;4-2.1.2;;;Getallenkennis;Natuurlijke getallen;;De leerlingen kennen de waarde van een cijfer in getallen tot en met 10 000 aan de hand van zijn positie in het plaatswaardesysteem [I].;;
G;4-;2.1.3;4-2.1.3;2.1.GL1.8;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een hoeveelheid;De leerlingen kennen het verband tussen telwoorden tot en met 20, de getalnotatie, het gestructureerde en het ongestructureerde aantal [I].;;
G;4-;2.1.3;4-2.1.3;2.1.GL2.4;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een hoeveelheid;De leerlingen kennen het verband tussen de telwoorden tot en met 100, de getalnotatie en het aantal [I].;;
G;4-;2.1.3;4-2.1.3;2.1.GL3.3;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een hoeveelheid;De leerlingen kennen het verband tussen de telwoorden tot en met 1 000, de getalnotatie en het aantal [I].;;
G;4-;2.1.3;4-2.1.3;2.1.GL4.2;L4.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 10 000 interpreteren als een hoeveelheid;De leerlingen kennen het verband tussen de telwoorden tot en met 10 000, de getalnotatie en het aantal [I].;;
MD;4-;2.1.3;4-2.1.3;;;Getallenkennis;Natuurlijke getallen;;De leerlingen kennen het verband tussen telwoorden tot en met 10 000, getalnotatie en aantal [I].;;
G;4-;2.1.4;4-2.1.4;2.1.GL1.9;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een hoeveelheid;De leerlingen kennen natuurlijke getallen als aanduiding voor een aantal [I] [H3].;;
G;4-;2.1.4;4-2.1.4;2.1.GL1.10;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een rangorde;De leerlingen kennen de rangtelwoorden eerste tot en met twintigste [F].;;
G;4-;2.1.4;4-2.1.4;2.1.GL1.11;L1.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 20 interpreteren als een rangorde;De leerlingen kennen natuurlijke getallen als aanduiding voor een rangorde [I] [H2].;;
G;4-;2.1.4;4-2.1.4;2.1.GL2.5;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een hoeveelheid;De leerlingen kennen getallen als aanduiding voor een aantal [I] [H4].;;
G;4-;2.1.4;4-2.1.4;2.1.GL2.6;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een rangorde;De leerlingen kennen de rangtelwoorden eerste tot en met honderdste [F].;;
G;4-;2.1.4;4-2.1.4;2.1.GL2.7;L2.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 100 interpreteren als een rangorde;De leerlingen kennen getallen als aanduiding voor een rangorde [I] [H3].;;
G;4-;2.1.4;4-2.1.4;2.1.GL3.4;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een hoeveelheid;De leerlingen kennen getallen als aanduiding voor een aantal [I] [H5].;;
G;4-;2.1.4;4-2.1.4;2.1.GL3.5;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een rangorde;De leerlingen kennen getallen als aanduiding voor een rangorde [I] [H4].;;
G;4-;2.1.4;4-2.1.4;2.1.GL3.6;L3.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 1 000 interpreteren als een hoeveelheid;De leerlingen kennen getallen als aanduiding voor een code [I].;;
G;4-;2.1.4;4-2.1.4;2.1.GL4.3;L4.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 10 000 interpreteren als een hoeveelheid;De leerlingen kennen getallen als aanduiding voor een aantal [I] [H6].;;
G;4-;2.1.4;4-2.1.4;2.1.GL4.4;L4.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 10 000 interpreteren als een rangorde;De leerlingen kennen getallen als aanduiding voor een rangorde [I] [H5].;;
G;4-;2.1.4;4-2.1.4;2.1.GL4.5;L4.;Getallenkennis;Natuurlijke getallen;Een getal ≤ 10 000 interpreteren als een hoeveelheid;De leerlingen kennen getallen als aanduiding voor een code [I] [H1].;;
MD;4-;2.1.4;4-2.1.4;;;Getallenkennis;Natuurlijke getallen;;De leerlingen kennen een getal als aanduiding voor een aantal, rangorde en code [I].;;
G;4-;2.1.5;4-2.1.5;2.1.GL4.6;L4.;Getallenkennis;Natuurlijke getallen;Eigenschappen van getallen ≤ 10 000;De leerlingen kennen de kenmerken van deelbaarheid door 10, 100 en 1 000 [I/F].;;
G;4-;2.1.5;4-2.1.5;2.1.GL4.7;L4.;Getallenkennis;Natuurlijke getallen;Eigenschappen van getallen ≤ 10 000;De leerlingen kennen de kenmerken van deelbaarheid door 2 en 5 [I/F].;;
MD;4-;2.1.5;4-2.1.5;;;Getallenkennis;Natuurlijke getallen;;"De leerlingen kennen de kenmerken van deelbaarheid van [I/F]:
• 2, 5;
• 10, 100 en 1 000.";;
G;4-;2.1.6;4-2.1.6;2.1.GL1.12;L1.;Getallenkennis;Natuurlijke getallen;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen en wiskundige notaties: eenheden (E), tientallen (T) [F].;;
G;4-;2.1.6;4-2.1.6;2.1.GL1.13;L1.;Getallenkennis;Natuurlijke getallen;Begrippen en wiskundige notaties;De leerlingen kennen de wiskundige notaties: =, ≠, <, > (tussen getallen) [F].;;
